typeID;groupID;marketGroupID;typeName
6573;49;714;'Dactyl' Type-E Asteroid Analyzer
6631;53;567;Dual Modal Light Laser I
6633;53;567;Dual Afocal Light Maser I
6635;53;567;Dual Modulated Light Energy Beam I
6637;53;567;Dual Anode Light Particle Stream I
6671;53;570;Medium Modal Pulse Laser I
6673;53;570;Medium Afocal Pulse Maser I
6675;53;570;Medium Modulated Pulse Energy Beam I
6677;53;570;Medium Anode Pulse Particle Stream I
6715;53;567;Medium Modal Laser I
6717;53;567;Medium Afocal Maser I
6719;53;567;Medium Modulated Energy Beam I
6721;53;567;Medium Anode Particle Stream I
6757;53;568;Quad Modal Light Laser I
6759;53;568;Quad Afocal Light Maser I
6761;53;568;Quad Modulated Light Energy Beam I
6763;53;568;Quad Anode Light Particle Stream I
6805;53;572;Focused Modal Pulse Laser I
6807;53;572;Focused Afocal Pulse Maser I
6809;53;572;Focused Modulated Pulse Energy Beam I
6811;53;572;Focused Anode Pulse Particle Stream I
6859;53;568;Focused Modal Medium Laser I
6861;53;568;Focused Afocal Medium Maser I
6863;53;568;Focused Modulated Medium Energy Beam I
6865;53;568;Focused Anode Medium Particle Stream I
6919;53;572;Heavy Modal Pulse Laser I
6921;53;572;Heavy Afocal Pulse Maser I
6923;53;572;Heavy Modulated Pulse Energy Beam I
6925;53;572;Heavy Anode Pulse Particle Stream I
6959;53;568;Heavy Modal Laser I
6961;53;568;Heavy Afocal Maser I
6963;53;568;Heavy Modulated Energy Beam I
6965;53;568;Heavy Anode Particle Stream I
6999;53;573;Dual Heavy Modal Pulse Laser I
7001;53;573;Dual Heavy Afocal Pulse Maser I
7003;53;573;Dual Heavy Modulated Pulse Energy Beam I
7005;53;573;Dual Heavy Anode Pulse Particle Stream I
7043;53;569;Dual Modal Heavy Laser I
7045;53;569;Dual Afocal Heavy Maser I
7047;53;569;Dual Modulated Heavy Energy Beam I
7049;53;569;Dual Anode Heavy Particle Stream I
7083;53;573;Mega Modal Pulse Laser I
7085;53;573;Mega Afocal Pulse Maser I
7087;53;573;Mega Modulated Pulse Energy Beam I
7089;53;573;Mega Anode Pulse Particle Stream I
7123;53;569;Mega Modal Laser I
7125;53;569;Mega Afocal Maser I
7127;53;569;Mega Modulated Energy Beam I
7131;53;569;Mega Anode Particle Stream I
7167;53;569;Tachyon Modal Laser I
7169;53;569;Tachyon Afocal Maser I
7171;53;569;Tachyon Modulated Energy Beam I
7173;53;569;Tachyon Anode Particle Stream I
7217;289;686;Spot Pulsing ECCM I
7218;289;686;Piercing ECCM Emitter I
7219;289;686;Scattering ECCM Projector I
7220;289;686;Phased Muon ECCM Caster I
7247;74;564;75mm Prototype Gauss Gun
7249;74;564;75mm 'Scout' Accelerator Cannon
7251;74;564;75mm Carbide Railgun I
7253;74;564;75mm Compressed Coil Gun I
7287;74;564;150mm Prototype Gauss Gun
7289;74;564;150mm 'Scout' Accelerator Cannon
7291;74;564;150mm Carbide Railgun I
7293;74;564;150mm Compressed Coil Gun I
7327;74;565;Dual 150mm Prototype Gauss Gun
7329;74;565;Dual 150mm 'Scout' Accelerator Cannon
7331;74;565;Dual 150mm Carbide Railgun I
7333;74;565;Dual 150mm Compressed Coil Gun I
7367;74;565;250mm Prototype Gauss Gun
7369;74;565;250mm 'Scout' Accelerator Cannon
7371;74;565;250mm Carbide Railgun I
7373;74;565;250mm Compressed Coil Gun I
7407;74;566;Dual 250mm Prototype Gauss Gun
7409;74;566;Dual 250mm 'Scout' Accelerator Cannon
7411;74;566;Dual 250mm Carbide Railgun I
7413;74;566;Dual 250mm Compressed Coil Gun I
7447;74;566;425mm Prototype Gauss Gun
7449;74;566;425mm 'Scout' Accelerator Cannon
7451;74;566;425mm Carbide Railgun I
7453;74;566;425mm Compressed Coil Gun I
7487;74;561;Modal Light Electron Particle Accelerator I
7489;74;561;Limited Light Electron Blaster I
7491;74;561;Regulated Light Electron Phase Cannon I
7493;74;561;Anode Light Electron Particle Cannon I
7535;74;561;Modal Light Ion Particle Accelerator I
7537;74;561;Limited Light Ion Blaster I
7539;74;561;Regulated Light Ion Phase Cannon I
7541;74;561;Anode Light Ion Particle Cannon I
7579;74;561;Modal Light Neutron Particle Accelerator I
7581;74;561;Limited Light Neutron Blaster I
7583;74;561;Regulated Light Neutron Phase Cannon I
7585;74;561;Anode Light Neutron Particle Cannon I
7619;74;562;Modal Electron Particle Accelerator I
7621;74;562;Limited Electron Blaster I
7623;74;562;Regulated Electron Phase Cannon I
7625;74;562;Anode Electron Particle Cannon I
7663;74;562;Modal Ion Particle Accelerator I
7665;74;562;Limited Ion Blaster I
7667;74;562;Regulated Ion Phase Cannon I
7669;74;562;Anode Ion Particle Cannon I
7703;74;562;Modal Neutron Particle Accelerator I
7705;74;562;Limited Neutron Blaster I
7707;74;562;Regulated Neutron Phase Cannon I
7709;74;562;Anode Neutron Particle Cannon I
7743;74;563;Modal Mega Electron Particle Accelerator I
7745;74;563;Limited Electron Blaster Cannon I
7747;74;563;Regulated Mega Electron Phase Cannon I
7749;74;563;Anode Mega Electron Particle Cannon I
7783;74;563;Modal Mega Neutron Particle Accelerator I
7785;74;563;Limited Mega Neutron Blaster I
7787;74;563;Regulated Mega Neutron Phase Cannon I
7789;74;563;Anode Mega Neutron Particle Cannon I
7827;74;563;Modal Mega Ion Particle Accelerator I
7829;74;563;Limited Mega Ion Blaster I
7831;74;563;Regulated Mega Ion Phase Cannon I
7833;74;563;Anode Mega Ion Particle Cannon I
7867;202;726;Supplemental Ladar ECCM Scanning Array I
7869;202;725;Supplemental Gravimetric ECCM Scanning Array I
7870;202;728;Supplemental Omni ECCM Scanning Array I
7887;202;729;Supplemental Radar ECCM Scanning Array I
7889;202;727;Supplemental Magnetometric ECCM Scanning Array I
7892;202;729;Prototype ECCM Radar Sensor Cluster
7893;202;726;Prototype ECCM Ladar Sensor Cluster
7895;202;725;Prototype ECCM Gravimetric Sensor Cluster
7896;202;728;Prototype ECCM Omni Sensor Cluster
7914;202;727;Prototype ECCM Magnetometric Sensor Cluster
7917;202;729;Alumel Radar ECCM Sensor Array I
7918;202;726;Alumel Ladar ECCM Sensor Array I
7922;202;725;Alumel Gravimetric ECCM Sensor Array I
7926;202;728;Alumel Omni ECCM Sensor Array I
7937;202;727;Alumel Magnetometric ECCM Sensor Array I
7948;202;725;Gravimetric Positional ECCM Sensor System I
7964;202;729;Radar Positional ECCM Sensor System I
7965;202;728;Omni Positional ECCM Sensor System I
7966;202;726;Ladar Positional ECCM Sensor System I
7970;202;727;Magnetometric Positional ECCM Sensor System I
7993;509;640;TE-2100 Standard Missile Bay
7997;510;642;XR-3200 Heavy Missile Bay
8001;508;644;ZW-4100 Siege Missile Bay
8007;511;641;SV-2000 Assault Missile Bay
8023;511;641;'Malkuth' Assault Missile Launcher I
8025;511;641;Compact 'Limos' Assault Missile Bay I
8027;511;641;'Arbalest' Assault Missile Launcher
8089;509;640;'Malkuth' Standard Missile Launcher I
8091;509;640;Upgraded 'Limos' Standard Missile Bay I
8093;509;640;'Arbalest' Standard Missile Launcher
8101;510;642;'Malkuth' Heavy Missile Launcher I
8103;510;642;Advanced 'Limos' Heavy Missile Bay I
8105;510;642;'Arbalest' Heavy Missile Launcher
8113;508;644;'Malkuth' Siege Missile Launcher I
8115;508;644;Shock 'Limos' Siege Missile Bay I
8117;508;644;'Arbalest' Siege Missile Launcher
8131;768;666;Local Power Plant Manager: Capacitor Flux I
8133;768;666;Beta Reactor Control: Capacitor Flux I
8135;768;666;Type-D Power Core Modification: Capacitor Flux
8137;768;666;Mark I Generator Refitting: Capacitor Flux
8163;768;666;Partial Power Plant Manager: Capacitor Flux
8165;768;666;Alpha Reactor Control: Capacitor Flux
8167;768;666;Type-E Power Core Modification: Capacitor Flux
8169;768;666;Marked Generator Refitting: Capacitor Flux
8171;767;667;Local Power Plant Manager: Capacity Power Relay I
8173;767;667;Beta Reactor Control: Capacitor Power Relay I
8175;767;667;Type-D Power Core Modification: Capacitor Power Relay
8177;767;667;Mark I Generator Refitting: Capacitor Power Relay
8203;767;667;Partial Power Plant Manager: Capacity Power Relay
8205;767;667;Alpha Reactor Control: Capacitor Power Relay
8207;767;667;Type-E Power Core Modification: Capacitor Power Relay
8209;767;667;Marked Generator Refitting: Capacitor Power Relay
8211;766;658;Partial Power Plant Manager: Diagnostic System
8213;766;658;Alpha Reactor Control: Diagnostic System
8215;766;658;Type-E Power Core Modification: Diagnostic System
8217;766;658;Marked Generator Refitting: Diagnostic System
8219;766;658;Local Power Plant Manager: Diagnostic System I
8221;766;658;Beta Reactor Control: Diagnostic System I
8223;766;658;Type-D Power Core Modification: Diagnostic System
8225;766;658;Mark I Generator Refitting: Diagnostic System
8251;769;659;Partial Power Plant Manager: Reaction Control
8253;769;659;Alpha Reactor Control: Reaction Control
8255;766;659;Type-E Power Core Modification: Reaction Control
8257;769;659;Marked Generator Refitting: Reaction Control
8259;769;659;Local Power Plant Manager: Reaction Control I
8261;769;659;Beta Reactor Control: Reaction Control I
8263;769;659;Type-D Power Core Modification: Reaction Control
8265;769;659;Mark I Generator Refitting: Reaction Control
8291;770;687;Local Power Plant Manager: Reaction Shield Flux I
8293;770;687;Beta Reactor Control: Shield Flux I
8295;770;687;Type-D Power Core Modification: Shield Flux
8297;770;687;Mark I Generator Refitting: Shield Flux
8323;770;687;Partial Power Plant Manager: Shield Flux
8325;770;687;Alpha Reactor Shield Flux
8327;770;687;Type-E Power Core Modification: Shield Flux
8329;770;687;Marked Generator Refitting: Shield Flux
8331;57;688;Local Power Plant Manager: Reaction Shield Power Relay I
8333;57;688;Beta Reactor Control: Shield Power Relay I
8335;57;688;Type-D Power Core Modification: Shield Power Relay
8337;57;688;Mark I Generator Refitting: Shield Power Relay
8339;57;688;Partial Power Plant Manager: Shield Power Relay
8341;57;688;Alpha Reactor Shield Power Relay
8343;57;688;Type-E Power Core Modification: Shield Power Relay
8345;57;688;Marked Generator Refitting: Shield Power Relay
8387;38;607;Micro Subordinate Screen Stabilizer I
8397;38;606;Medium Subordinate Screen Stabilizer I
8401;38;605;Small Subordinate Screen Stabilizer I
8409;38;608;Large Subordinate Screen Stabilizer I
8419;38;608;Large Azeotropic Ward Salubrity I
8427;38;605;Small Azeotropic Ward Salubrity I
8433;38;606;Medium Azeotropic Ward Salubrity I
8437;38;607;Micro Azeotropic Ward Salubrity I
8465;38;607;Micro Supplemental Barrier Emitter I
8477;38;606;Medium Supplemental Barrier Emitter I
8481;38;605;Small Supplemental Barrier Emitter I
8489;38;608;Large Supplemental Barrier Emitter I
8505;38;607;Micro F-S9 Regolith Shield Induction
8517;38;606;Medium F-S9 Regolith Shield Induction
8521;38;605;Small F-S9 Regolith Shield Induction
8529;38;608;Large F-S9 Regolith Shield Induction
8531;41;603;Small Murky Shield Screen Transmitter I
8533;41;603;Small 'Atonement' Ward Projector
8535;41;603;Small Asymmetric Barrier Transpositioner I
8537;41;603;Small S95a Partial Shield Transporter
8579;41;602;Medium Murky Shield Screen Transmitter I
8581;41;602;Medium 'Atonement' Ward Projector
8583;41;602;Medium Asymmetric Barrier Transpositioner I
8585;41;602;Medium S95a Partial Shield Transporter
8627;41;604;Micro Murky Shield Screen Transmitter I
8629;41;604;Micro 'Atonement' Ward Projector
8631;41;604;Micro Asymmetric Barrier Transpositioner I
8633;41;604;Micro S95a Partial Shield Transporter
8635;41;601;Large Murky Shield Screen Transmitter I
8637;41;601;Large 'Atonement' Ward Projector
8639;41;601;Large Asymmetric Barrier Transpositioner I
8641;41;601;Large S95a Partial Shield Transporter
8743;285;676;Nanomechanical CPU Enhancer
8744;285;676;Nanoelectrical Co-Processor
8745;285;676;Photonic CPU Enhancer
8746;285;676;Quantum Co-Processor
8747;285;676;Nanomechanical CPU Enhancer I
8748;285;676;Nanoelectrical Co-Processor I
8749;285;676;Photonic CPU Enhancer I
8750;285;676;Quantum Co-Processor I
8759;55;574;125mm Light 'Scout' Autocannon I
8785;55;574;125mm Light Carbine Repeating Cannon I
8787;55;574;125mm Light Gallium Machine Gun
8789;55;574;125mm Light Prototype Automatic Cannon
8815;55;574;150mm Light 'Scout' Autocannon I
8817;55;574;150mm Light Carbine Repeating Cannon I
8819;55;574;150mm Light Gallium Machine Gun
8821;55;574;150mm Light Prototype Automatic Cannon
8863;55;574;200mm Light 'Scout' Autocannon I
8865;55;574;200mm Light Carbine Repeating Cannon I
8867;55;574;200mm Light Gallium Machine Gun
8869;55;574;200mm Light Prototype Automatic Cannon
8903;55;577;250mm Light 'Scout' Artillery I
8905;55;577;250mm Light Carbine Howitzer I
8907;55;577;250mm Light Gallium Cannon
8909;55;577;250mm Light Prototype Siege Cannon
9071;55;575;Dual 180mm 'Scout' Autocannon I
9073;55;575;Dual 180mm Carbine Repeating Cannon I
9091;55;575;Dual 180mm Gallium Machine Gun
9093;55;575;Dual 180mm Prototype Automatic Cannon
9127;55;575;220mm Medium 'Scout' Autocannon I
9129;55;575;220mm Medium Carbine Repeating Cannon I
9131;55;575;220mm Medium Gallium Machine Gun
9133;55;575;220mm Medium Prototype Automatic Cannon
9135;55;575;425mm Medium 'Scout' Autocannon I
9137;55;575;425mm Medium Carbine Repeating Cannon I
9139;55;575;425mm Medium Gallium Machine Gun
9141;55;575;425mm Medium Prototype Automatic Cannon
9207;55;578;650mm Medium 'Scout' Artillery I
9209;55;578;650mm Medium Carbine Howitzer I
9211;55;578;650mm Medium Gallium Cannon
9213;55;578;650mm Medium Prototype Siege Cannon
9247;55;576;Dual 425mm 'Scout' Autocannon I
9249;55;576;Dual 425mm Carbine Repeating Cannon I
9251;55;576;Dual 425mm Gallium Machine Gun
9253;55;576;Dual 425mm Prototype Automatic Cannon
9287;55;576;Dual 650mm 'Scout' Repeating Artillery I
9289;55;576;Dual 650mm Carbine Repeating Howitzer I
9291;55;576;Dual 650mm Gallium Repeating Cannon
9293;55;576;Dual 650mm Prototype Repeating Siege Cannon
9327;55;576;800mm Heavy 'Scout' Repeating Artillery I
9329;55;576;800mm Heavy Carbine Repeating Howitzer I
9331;55;576;800mm Heavy Gallium Repeating Cannon
9333;55;576;800mm Heavy Prototype Repeating Siege Cannon
9367;55;579;1200mm Heavy 'Scout' Artillery I
9369;55;579;1200mm Heavy Carbine Howitzer I
9371;55;579;1200mm Heavy Gallium Cannon
9373;55;579;1200mm Heavy Prototype Artillery
9377;55;579;1200mm Heavy Prototype Siege Cannon
9411;55;577;280mm 'Scout' Artillery I
9413;55;577;280mm Carbine Howitzer I
9415;55;577;280mm Gallium Cannon
9417;55;577;280mm Prototype Siege Cannon
9451;55;578;720mm 'Scout' Artillery I
9453;55;578;720mm Carbine Howitzer I
9455;55;578;720mm Gallium Cannon
9457;55;578;720mm Prototype Siege Cannon
9491;55;579;1400mm 'Scout' Artillery I
9493;55;579;1400mm Carbine Howitzer I
9495;55;579;1400mm Gallium Cannon
9497;55;579;1400mm Prototype Siege Cannon
9518;201;715;Initiated Ion Field ECM I
9519;201;717;FZ-3 Subversive Spatial Destabilizer ECM
9520;201;718;'Penumbra' White Noise ECM
9521;201;719;Initiated Multispectral ECM I
9522;201;716;Faint Phase Inversion ECM I
9556;295;550;F-S8 Relativistic Deflection Shield Induction I
9562;295;550;Azeotropic EM Ward Salubrity
9566;295;550;Supplemental Thermal Barrier Emitter
9568;295;550;Additional Thermal Barrier Emitter I
9570;295;550;F-S9 Regolith Deflection Shield Induction
9574;295;550;Subordinate Ballistic Screen Stabilizer
9580;295;550;Viscoelastic EM Ward Salubrity I
9582;295;550;Ancillary Ballistic Screen Stabilizer I
9608;77;553;Non-Inertial Ballistic Screen Augmentation I
9622;77;553;'Anointed' EM Ward Reinforcement
9632;77;553;V-M15 Braced Multispectral Shield Matrix
9646;77;553;F-S15 Braced Deflection Shield Matrix
9660;77;553;Ditrigonal Thermal Barrier Crystallization I
9668;72;381;Large Rudimentary Concussion Bomb I
9670;72;382;Small Rudimentary Concussion Bomb I
9678;72;381;Large 'Vehemence' Shockwave Charge
9680;72;382;Small 'Vehemence' Shockwave Charge
9702;72;380;Micro Rudimentary Concussion Bomb I
9706;72;380;Micro 'Vehemence' Shockwave Charge
9728;72;383;Medium Rudimentary Concussion Bomb I
9734;72;383;Medium 'Vehemence' Shockwave Charge
9744;72;382;Small 'Notos' Explosive Charge I
9750;72;380;Micro 'Notos' Explosive Charge I
9762;72;383;Medium 'Notos' Explosive Charge I
9772;72;381;Large 'Notos' Explosive Charge I
9784;72;382;Small YF-12a Smartbomb
9790;72;380;Micro YF-12a Smartbomb
9800;72;383;Medium YF-12a Smartbomb
9808;72;381;Large YF-12a Smartbomb
9826;280;20;Carbon
9828;1042;1334;Silicon
9830;1034;1335;Rocket Fuel
9832;1034;1335;Coolant
9834;1040;1336;Guidance Systems
9836;1034;1335;Consumer Electronics
9838;1034;1335;Superconductors
9840;1034;1335;Transmitter
9842;1034;1335;Miniature Electronics
9844;280;492;Small Arms
9846;1040;1336;Planetary Vehicles
9848;1040;1336;Robotics
9850;280;492;Spirits
9852;280;492;Tobacco
9899;745;618;Ocular Filter - Basic
9941;745;619;Memory Augmentation - Basic
9942;745;620;Neural Boost - Basic
9943;745;621;Cybernetic Subprocessor - Basic
9944;302;648;Magnetic Field Stabilizer I
9945;139;343;Magnetic Field Stabilizer I Blueprint
9947;303;977;Standard Crash Booster
9950;303;977;Standard Blue Pill Booster
9956;745;622;Social Adaptation Chip - Basic
9957;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-1
10039;40;760;Civilian Shield Booster I
10040;120;328;Civilian Shield Booster I Blueprint
10151;303;977;Improved Crash Booster
10152;303;977;Strong Crash Booster
10155;303;977;Improved Blue Pill Booster
10156;303;977;Strong Blue Pill Booster
10164;303;977;Standard Sooth Sayer Booster
10165;303;977;Improved Sooth Sayer Booster
10166;303;977;Strong Sooth Sayer Booster
10188;302;648;Basic Magnetic Field Stabilizer
10190;302;648;Magnetic Field Stabilizer II
10191;139;343;Magnetic Field Stabilizer II Blueprint
10204;742;1180;Hardwiring - Zainou 'Deadeye' ZGA100
10208;745;619;Memory Augmentation - Standard
10209;745;619;Memory Augmentation - Improved
10212;745;620;Neural Boost - Standard
10213;745;620;Neural Boost - Improved
10216;745;618;Ocular Filter - Standard
10217;745;618;Ocular Filter - Improved
10221;745;621;Cybernetic Subprocessor - Standard
10222;745;621;Cybernetic Subprocessor - Improved
10225;745;622;Social Adaptation Chip - Standard
10226;745;622;Social Adaptation Chip - Improved
10228;749;1167;Hardwiring - Zainou 'Gnome' KVA1000
10244;740;1161;Hardwiring - Zainou 'Gypsy' KNB-50
10246;101;158;Mining Drone I
10247;177;358;Mining Drone I Blueprint
10250;101;158;Mining Drone II
10251;177;358;Mining Drone II Blueprint
10253;177;358;Mining Drone - Elite Blueprint
10629;507;639;Rocket Launcher I
10630;136;340;Rocket Launcher I Blueprint
10631;507;639;Rocket Launcher II
10632;136;340;Rocket Launcher II Blueprint
10678;74;564;125mm Railgun I
10679;154;291;125mm Railgun I Blueprint
10680;74;564;125mm Railgun II
10681;154;291;125mm Railgun II Blueprint
10688;74;564;125mm 'Scout' Accelerator Cannon
10690;74;564;125mm Carbide Railgun I
10692;74;564;125mm Compressed Coil Gun I
10694;74;564;125mm Prototype Gauss Gun
10836;40;610;Medium Shield Booster I
10837;120;328;Medium Shield Booster I Blueprint
10838;40;611;Large Shield Booster I
10839;120;328;Large Shield Booster I Blueprint
10840;40;612;X-Large Shield Booster I
10841;120;328;X-Large Shield Booster I Blueprint
10842;40;612;X-Large Shield Booster II
10850;40;610;Medium Shield Booster II
10858;40;611;Large Shield Booster II
10866;40;610;Medium Neutron Saturation Injector I
10868;40;610;Medium Clarity Ward Booster I
10870;40;610;Medium Converse Deflection Catalyzer
10872;40;610;Medium C5-L Emergency Shield Overload I
10874;40;611;Large Neutron Saturation Injector I
